,LotShape,LotConfig,BldgType,ExterQual,Foundation,BsmtQual,BsmtFinType1,HeatingQC,KitchenQual,FireplaceQu,GarageType,GarageFinish
1108,7.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,3.0
1109,9.0,2.0,2.0,3.0,6.0,4.0,6.0,4.0,3.0,3.0,6.0,3.0
1110,9.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,6.0,2.0
1111,7.0,4.0,2.0,3.0,5.0,3.0,6.0,3.0,3.0,0.0,2.0,1.0
1112,9.0,2.0,2.0,3.0,5.0,3.0,4.0,4.0,4.0,0.0,6.0,1.0
1113,9.0,2.0,2.0,3.0,5.0,3.0,3.0,5.0,4.0,0.0,2.0,1.0
1114,9.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,2.0
1115,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,4.0,3.0
1116,7.0,7.0,2.0,3.0,5.0,3.0,4.0,5.0,4.0,0.0,6.0,2.0
1117,9.0,2.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,4.0,2.0
1118,9.0,2.0,2.0,3.0,5.0,3.0,2.0,3.0,3.0,0.0,6.0,2.0
1119,9.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,2.0,1.0
1120,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1121,7.0,4.0,2.0,3.0,5.0,3.0,1.0,5.0,3.0,0.0,5.0,1.0
1122,9.0,2.0,2.0,3.0,5.0,3.0,1.0,5.0,3.0,0.0,0.0,0.0
1123,7.0,2.0,2.0,3.0,6.0,4.0,1.0,4.0,4.0,3.0,6.0,3.0
1124,9.0,2.0,2.0,3.0,5.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0
1125,9.0,2.0,7.0,4.0,6.0,4.0,1.0,5.0,4.0,3.0,6.0,3.0
1126,2.0,4.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,3.0
1127,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0
1128,9.0,2.0,5.0,3.0,5.0,4.0,6.0,3.0,3.0,0.0,2.0,1.0
1129,9.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0
1130,9.0,2.0,2.0,3.0,6.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0
1131,9.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,2.0,0.0,2.0,1.0
1132,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,2.0
1133,7.0,2.0,2.0,3.0,6.0,4.0,1.0,4.0,3.0,3.0,6.0,3.0
1134,9.0,4.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,2.0,1.0
1135,9.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,6.0,1.0
1136,9.0,2.0,2.0,3.0,5.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0
1137,7.0,2.0,2.0,3.0,6.0,3.0,5.0,3.0,4.0,3.0,6.0,2.0
1138,7.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0
1139,9.0,4.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,0.0,2.0,1.0
1140,7.0,5.0,2.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,6.0,1.0
1141,9.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,3.0,4.0,2.0
1142,9.0,2.0,2.0,3.0,5.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0
1143,9.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,2.0,1.0
1144,9.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,4.0,2.0,1.0
1145,9.0,2.0,2.0,4.0,5.0,4.0,6.0,3.0,4.0,3.0,6.0,1.0
1146,9.0,2.0,2.0,3.0,5.0,3.0,3.0,5.0,2.0,4.0,6.0,1.0
1147,9.0,2.0,2.0,3.0,6.0,3.0,1.0,3.0,3.0,4.0,2.0,1.0
1148,9.0,2.0,2.0,3.0,6.0,3.0,5.0,5.0,3.0,0.0,2.0,1.0
1149,7.0,2.0,2.0,3.0,5.0,3.0,1.0,5.0,4.0,4.0,6.0,1.0
1150,9.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,2.0,4.0,6.0,3.0
1151,7.0,2.0,2.0,3.0,6.0,3.0,5.0,5.0,5.0,4.0,6.0,3.0
1152,9.0,4.0,2.0,4.0,4.0,3.0,5.0,5.0,3.0,0.0,2.0,1.0
1153,7.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,4.0,4.0,6.0,1.0
1154,7.0,4.0,2.0,4.0,5.0,4.0,5.0,3.0,4.0,2.0,6.0,2.0
1155,9.0,2.0,2.0,3.0,6.0,3.0,5.0,4.0,4.0,4.0,6.0,2.0
1156,7.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,2.0
1157,9.0,7.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1158,9.0,2.0,2.0,4.0,5.0,3.0,5.0,3.0,4.0,3.0,6.0,2.0
1159,9.0,2.0,7.0,3.0,5.0,4.0,5.0,2.0,3.0,3.0,6.0,1.0
1160,7.0,5.0,2.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,2.0,1.0
1161,9.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,3.0,1.0,6.0,3.0
1162,9.0,2.0,5.0,3.0,5.0,4.0,6.0,3.0,3.0,0.0,3.0,1.0
1163,7.0,7.0,2.0,3.0,6.0,4.0,5.0,5.0,4.0,3.0,6.0,1.0
1164,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1165,7.0,4.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1166,7.0,2.0,2.0,3.0,6.0,4.0,6.0,5.0,3.0,3.0,6.0,3.0
1167,9.0,4.0,2.0,3.0,5.0,3.0,3.0,5.0,4.0,3.0,5.0,1.0
1168,7.0,5.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,3.0,6.0,3.0
1169,9.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,1.0,6.0,3.0
1170,9.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0,6.0,2.0
1171,7.0,2.0,7.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,2.0,3.0
1172,7.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,0.0,0.0
1173,7.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,1.0
1174,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,3.0
1175,7.0,5.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,0.0,6.0,1.0
1176,9.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0
1177,7.0,7.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,4.0,2.0,1.0
1178,9.0,4.0,2.0,3.0,2.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0
1179,5.0,4.0,2.0,3.0,1.0,4.0,2.0,5.0,3.0,0.0,6.0,3.0
1180,7.0,2.0,7.0,5.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,3.0
1181,7.0,4.0,2.0,4.0,6.0,5.0,6.0,5.0,5.0,3.0,6.0,3.0
1182,9.0,2.0,2.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,2.0,1.0
1183,9.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,7.0,2.0
1184,9.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,0.0,6.0,1.0
1185,7.0,4.0,4.0,3.0,5.0,2.0,4.0,3.0,3.0,0.0,3.0,1.0
1186,9.0,4.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,2.0,6.0,2.0
1187,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1188,9.0,2.0,2.0,3.0,6.0,3.0,1.0,4.0,4.0,3.0,6.0,3.0
1189,9.0,2.0,4.0,3.0,5.0,3.0,4.0,5.0,3.0,3.0,7.0,3.0
1190,9.0,2.0,7.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,2.0,1.0
1191,9.0,2.0,2.0,3.0,6.0,3.0,1.0,4.0,4.0,0.0,2.0,1.0
1192,9.0,7.0,7.0,3.0,6.0,5.0,6.0,5.0,3.0,0.0,6.0,3.0
1193,9.0,4.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,0.0,6.0,3.0
1194,7.0,2.0,2.0,3.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,3.0
1195,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0
1196,7.0,4.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,4.0,2.0,1.0
1197,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1198,9.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,1.0,6.0,1.0
1199,9.0,2.0,2.0,3.0,5.0,3.0,1.0,4.0,3.0,0.0,6.0,1.0
1200,9.0,4.0,2.0,3.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1201,9.0,4.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,2.0,2.0,1.0
1202,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,3.0,6.0,1.0
1203,9.0,2.0,2.0,3.0,5.0,4.0,5.0,5.0,3.0,0.0,6.0,2.0
1204,7.0,5.0,2.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,6.0,2.0
1205,9.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0
1206,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1207,9.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0
1208,7.0,5.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,2.0
1209,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,3.0,6.0,2.0
1210,7.0,2.0,2.0,4.0,1.0,4.0,6.0,4.0,3.0,0.0,5.0,2.0
1211,9.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,6.0,1.0
1212,7.0,5.0,2.0,3.0,5.0,3.0,6.0,5.0,3.0,0.0,6.0,1.0
1213,7.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,6.0,1.0
1214,7.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,2.0,2.0
1215,9.0,2.0,5.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,6.0,1.0
1216,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1217,9.0,2.0,2.0,3.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
1218,9.0,2.0,7.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0
1219,7.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,6.0,1.0
1220,9.0,2.0,2.0,3.0,5.0,3.0,4.0,5.0,3.0,3.0,6.0,1.0
1221,9.0,2.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,6.0,1.0
1222,9.0,2.0,2.0,3.0,5.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0
1223,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,3.0
1224,9.0,2.0,2.0,3.0,5.0,3.0,6.0,5.0,3.0,0.0,6.0,2.0
1225,7.0,5.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0
1226,9.0,4.0,2.0,3.0,5.0,3.0,5.0,5.0,4.0,0.0,2.0,1.0
1227,9.0,4.0,7.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
1228,9.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,3.0,0.0,5.0,1.0
1229,7.0,2.0,5.0,3.0,5.0,4.0,6.0,5.0,3.0,3.0,4.0,2.0
1230,9.0,2.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,0.0,6.0,1.0
1231,9.0,7.0,5.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0
1232,7.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,0.0,6.0,2.0
1233,9.0,2.0,2.0,3.0,6.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0
1234,9.0,2.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,0.0,2.0,1.0
1235,9.0,2.0,7.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,4.0,2.0
1236,5.0,7.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0
1237,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,3.0,0.0,2.0,1.0
1238,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,5.0,4.0,6.0,2.0
1239,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1240,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1241,9.0,2.0,2.0,3.0,5.0,4.0,6.0,3.0,4.0,3.0,6.0,2.0
1242,9.0,2.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
1243,7.0,4.0,2.0,3.0,6.0,4.0,1.0,2.0,4.0,4.0,2.0,1.0
1244,9.0,2.0,2.0,3.0,5.0,4.0,1.0,5.0,3.0,3.0,4.0,3.0
1245,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1246,7.0,2.0,2.0,3.0,5.0,3.0,6.0,3.0,3.0,0.0,6.0,1.0
1247,9.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,1.0
1248,9.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,6.0,1.0
1249,9.0,4.0,2.0,4.0,5.0,3.0,5.0,5.0,5.0,3.0,6.0,3.0
1250,7.0,4.0,7.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,2.0
1251,9.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,6.0,2.0
1252,7.0,2.0,2.0,4.0,5.0,3.0,2.0,3.0,4.0,4.0,6.0,2.0
1253,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0
1254,9.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0
1255,7.0,4.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,3.0
1256,9.0,4.0,2.0,3.0,6.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0
1257,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,3.0
1258,9.0,7.0,2.0,3.0,5.0,4.0,5.0,4.0,3.0,0.0,6.0,1.0
1259,2.0,5.0,2.0,3.0,6.0,4.0,1.0,5.0,3.0,3.0,4.0,3.0
1260,9.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,0.0,6.0,1.0
1261,9.0,2.0,2.0,3.0,5.0,3.0,1.0,5.0,3.0,3.0,6.0,1.0
1262,9.0,2.0,2.0,3.0,6.0,3.0,1.0,5.0,3.0,4.0,2.0,1.0
1263,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,3.0
1264,9.0,9.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,2.0,1.0
1265,7.0,2.0,4.0,2.0,5.0,3.0,1.0,3.0,3.0,4.0,2.0,1.0
1266,7.0,2.0,2.0,5.0,6.0,5.0,1.0,5.0,5.0,4.0,6.0,3.0
1267,7.0,2.0,2.0,3.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,1.0
1268,9.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,6.0,1.0
1269,9.0,2.0,2.0,4.0,6.0,4.0,6.0,3.0,4.0,3.0,6.0,3.0
1270,7.0,2.0,2.0,3.0,5.0,3.0,1.0,4.0,4.0,4.0,6.0,2.0
1271,7.0,5.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,6.0,1.0
1272,7.0,4.0,2.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,2.0
1273,9.0,4.0,2.0,3.0,6.0,3.0,1.0,5.0,3.0,4.0,2.0,1.0
1274,9.0,4.0,5.0,3.0,5.0,3.0,3.0,4.0,3.0,0.0,2.0,1.0
1275,7.0,5.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,6.0,1.0
1276,7.0,5.0,2.0,3.0,5.0,4.0,5.0,2.0,3.0,4.0,6.0,2.0
1277,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,2.0
1278,9.0,2.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,2.0,2.0
1279,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1280,7.0,5.0,2.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,6.0,3.0
1281,7.0,2.0,2.0,3.0,5.0,4.0,2.0,3.0,4.0,0.0,2.0,1.0
1282,9.0,4.0,5.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0
1283,9.0,2.0,2.0,3.0,6.0,3.0,1.0,5.0,4.0,4.0,2.0,1.0
1284,9.0,2.0,2.0,3.0,5.0,3.0,1.0,5.0,3.0,4.0,2.0,1.0
1285,9.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,6.0,1.0
1286,7.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,0.0,6.0,1.0
1287,7.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,5.0,5.0,6.0,3.0
1288,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,5.0,4.0,4.0,3.0
1289,7.0,4.0,2.0,3.0,6.0,3.0,6.0,3.0,3.0,4.0,6.0,2.0
1290,9.0,2.0,7.0,3.0,5.0,3.0,5.0,3.0,3.0,0.0,2.0,1.0
1291,9.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,0.0,6.0,2.0
1292,9.0,2.0,2.0,3.0,6.0,4.0,6.0,3.0,3.0,3.0,6.0,2.0
1293,9.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0
1294,9.0,2.0,2.0,3.0,5.0,3.0,4.0,4.0,3.0,0.0,6.0,2.0
1295,9.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,3.0,0.0,6.0,2.0
1296,9.0,2.0,7.0,3.0,6.0,4.0,6.0,4.0,3.0,0.0,5.0,3.0
1297,9.0,2.0,2.0,3.0,5.0,3.0,2.0,5.0,4.0,0.0,6.0,2.0
1298,7.0,5.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,3.0
1299,7.0,2.0,2.0,3.0,5.0,3.0,4.0,2.0,4.0,4.0,6.0,1.0
1300,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,2.0
1301,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1302,9.0,2.0,7.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,2.0,1.0
1303,7.0,4.0,2.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,3.0
1304,7.0,2.0,7.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,2.0
1305,9.0,2.0,2.0,3.0,6.0,4.0,5.0,5.0,3.0,0.0,2.0,1.0
1306,9.0,2.0,2.0,3.0,5.0,3.0,6.0,5.0,4.0,0.0,6.0,1.0
1307,9.0,2.0,2.0,3.0,5.0,4.0,6.0,4.0,4.0,0.0,6.0,2.0
1308,9.0,2.0,2.0,4.0,6.0,4.0,6.0,3.0,5.0,3.0,6.0,3.0
1309,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1310,7.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,5.0,6.0,2.0
1311,7.0,4.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,3.0,4.0,3.0
1312,9.0,2.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,2.0,1.0
1313,9.0,2.0,2.0,3.0,5.0,2.0,5.0,3.0,3.0,4.0,6.0,1.0
1314,7.0,2.0,2.0,4.0,6.0,5.0,1.0,5.0,5.0,4.0,6.0,2.0
1315,9.0,4.0,7.0,4.0,6.0,5.0,1.0,5.0,4.0,4.0,6.0,2.0
1316,5.0,5.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,3.0,6.0,2.0
1317,9.0,2.0,2.0,3.0,6.0,3.0,5.0,5.0,3.0,0.0,6.0,1.0
1318,9.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,3.0,4.0,6.0,2.0
1319,7.0,4.0,2.0,3.0,5.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0
1320,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,2.0
1321,9.0,2.0,2.0,2.0,5.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0
1322,9.0,2.0,2.0,4.0,6.0,5.0,1.0,5.0,4.0,4.0,6.0,2.0
1323,9.0,2.0,2.0,3.0,4.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0
1324,9.0,2.0,2.0,3.0,4.0,3.0,3.0,5.0,4.0,0.0,0.0,0.0
1325,9.0,2.0,2.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,6.0,1.0
1326,9.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,3.0,3.0,2.0,1.0
1327,7.0,2.0,2.0,3.0,6.0,4.0,1.0,4.0,3.0,3.0,6.0,3.0
1328,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,2.0
1329,7.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,3.0,0.0,2.0,1.0
1330,9.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,3.0,4.0,2.0,1.0
1331,9.0,4.0,2.0,3.0,5.0,3.0,1.0,5.0,4.0,0.0,2.0,1.0
1332,9.0,2.0,7.0,3.0,5.0,3.0,2.0,3.0,3.0,0.0,6.0,1.0
1333,9.0,2.0,2.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,6.0,2.0
1334,7.0,2.0,5.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0
1335,7.0,4.0,2.0,3.0,5.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0
1336,7.0,4.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,4.0,2.0
1337,7.0,4.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0,0.0,6.0,2.0
1338,9.0,2.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0
1339,9.0,2.0,2.0,3.0,6.0,4.0,6.0,5.0,4.0,0.0,2.0,1.0
1340,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,2.0
1341,9.0,2.0,2.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0
1342,7.0,4.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,3.0,6.0,3.0
1343,9.0,2.0,2.0,3.0,6.0,3.0,5.0,4.0,2.0,0.0,2.0,1.0
1344,5.0,5.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,6.0,2.0
1345,7.0,4.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,3.0
1346,2.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,2.0,6.0,2.0
1347,9.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0
1348,9.0,2.0,5.0,3.0,5.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0
1349,7.0,2.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,6.0,3.0
1350,9.0,2.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0
1351,7.0,5.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,5.0,6.0,3.0
1352,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,2.0
1353,7.0,2.0,2.0,3.0,5.0,3.0,1.0,4.0,4.0,3.0,6.0,2.0
1354,9.0,4.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,6.0,2.0
1355,7.0,5.0,2.0,3.0,5.0,3.0,6.0,5.0,3.0,2.0,6.0,3.0
1356,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,2.0,1.0
1357,9.0,9.0,2.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
1358,9.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,0.0,4.0,2.0
1359,7.0,2.0,2.0,4.0,6.0,5.0,5.0,5.0,4.0,4.0,6.0,3.0
1360,7.0,7.0,2.0,3.0,4.0,3.0,1.0,4.0,3.0,4.0,6.0,1.0
1361,7.0,2.0,2.0,3.0,6.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0
1362,9.0,2.0,7.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,2.0,2.0
1363,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1364,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1365,9.0,2.0,7.0,3.0,6.0,3.0,5.0,5.0,3.0,3.0,6.0,2.0
1366,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,3.0
1367,5.0,7.0,2.0,4.0,6.0,4.0,4.0,5.0,4.0,3.0,6.0,3.0
1368,9.0,4.0,2.0,2.0,6.0,3.0,5.0,5.0,3.0,0.0,2.0,3.0
1369,9.0,2.0,2.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0
1370,9.0,4.0,2.0,3.0,6.0,4.0,6.0,5.0,4.0,3.0,2.0,2.0
1371,9.0,2.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,2.0
1372,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,3.0
1373,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,3.0
1374,9.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,0.0,2.0,1.0
1375,9.0,2.0,2.0,3.0,5.0,3.0,2.0,5.0,3.0,0.0,2.0,1.0
1376,9.0,2.0,7.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,2.0,1.0
1377,9.0,2.0,2.0,3.0,6.0,4.0,1.0,4.0,4.0,0.0,4.0,3.0
1378,9.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0
1379,7.0,4.0,2.0,3.0,5.0,3.0,4.0,5.0,3.0,4.0,6.0,3.0
