,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Total_SF,Total_Bathrooms,Total_porch_sf
56,2,1,24.0,2645,1,6,9,Lvl,9,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,4,3,PConc,4,3,3,2,6,0.0,321.0,970.0,GasA,5,1,SBrkr,983,0,1739,1.0,0.0,2,1,3,1,4,7,6,0,0,1,1999.0,0,2.0,480.0,3,3,2,0,0,0,0,0,4,None,0,10,3,WD,Abnorml,2709.0,3.5,115
57,10,5,89.0,11645,1,0,7,Lvl,9,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,3,6,6,0.0,860.0,860.0,GasA,5,1,SBrkr,860,0,1720,0.0,0.0,2,1,3,1,4,7,6,0,0,1,2004.0,2,2.0,565.0,3,3,2,0,0,0,0,0,4,None,0,10,0,WD,Normal,2580.0,2.5,70
58,10,5,66.0,13682,1,0,5,HLS,9,CulDSac,3,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,5,3,PConc,5,3,1,6,6,0.0,1410.0,1410.0,GasA,5,1,SBrkr,1426,0,2945,0.0,0.0,3,1,3,1,4,10,6,1,4,3,2006.0,0,3.0,641.0,3,3,2,37,0,0,0,0,4,None,0,1,0,New,Partial,4355.0,3.5,229
59,5,5,60.0,7200,1,0,9,Bnk,9,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,3,3,CBlock,3,3,0,0,6,0.0,148.0,780.0,GasA,5,1,SBrkr,780,0,780,0.0,0.0,1,0,2,1,3,4,6,0,0,5,1973.0,3,1.0,352.0,3,3,2,0,0,0,0,0,2,None,0,0,2,WD,Normal,1560.0,1.0,196
60,5,5,63.0,13072,1,0,9,Lvl,9,Inside,3,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,3,0,6,0.0,217.0,1158.0,GasA,5,1,SBrkr,1158,0,1158,1.0,0.0,1,1,3,1,4,5,6,0,0,5,2006.0,3,2.0,576.0,3,3,2,0,0,0,0,0,4,None,0,7,0,New,Partial,2316.0,2.5,50
61,12,8,60.0,7200,1,0,9,Lvl,9,Inside,3,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,3,3,BrkTil,3,2,3,6,6,0.0,530.0,530.0,GasA,3,0,SBrkr,581,0,1111,0.0,0.0,1,0,3,1,2,6,6,0,0,5,1935.0,3,1.0,288.0,3,3,0,144,0,0,0,0,4,None,0,5,1,WD,Normal,1641.0,1.0,144
62,0,5,44.0,6442,1,0,7,Lvl,9,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,4,2,2,6,0.0,1346.0,1370.0,GasA,5,1,SBrkr,1370,0,1370,0.0,0.0,2,0,2,1,4,6,6,1,4,1,2006.0,2,2.0,484.0,3,3,2,0,0,0,0,0,4,None,0,1,1,WD,Normal,2740.0,2.0,169
63,11,8,50.0,10300,1,0,7,Bnk,9,Inside,3,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,None,3,3,BrkTil,3,3,3,6,6,0.0,576.0,576.0,GasA,4,1,SBrkr,902,0,1710,0.0,0.0,2,0,3,1,3,9,6,0,0,5,1990.0,3,2.0,480.0,3,3,2,64,0,0,0,0,0,None,0,6,4,WD,Normal,2286.0,2.0,87
64,10,5,70.0,9375,1,0,9,Lvl,9,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,3,3,PConc,4,3,3,2,6,0.0,318.0,1057.0,GasA,5,1,SBrkr,1057,0,2034,1.0,0.0,2,1,3,1,4,8,6,0,0,1,1998.0,2,2.0,645.0,3,3,2,0,0,0,0,0,0,None,0,4,3,WD,Normal,3091.0,3.5,612
65,10,5,76.0,9591,1,0,9,Lvl,9,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,5,3,0,6,6,0.0,1143.0,1143.0,GasA,5,1,SBrkr,1143,0,2473,0.0,0.0,2,1,4,1,4,9,6,1,4,3,2004.0,2,3.0,852.0,3,3,2,0,0,0,0,0,4,None,0,1,1,WD,Normal,3616.0,2.5,343
66,5,5,73.0,19900,1,0,9,Lvl,9,Inside,3,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,3,3,CBlock,4,3,1,2,6,0.0,1035.0,1947.0,GasA,3,1,SBrkr,2207,0,2207,1.0,0.0,2,0,3,1,3,7,2,1,4,1,1970.0,2,2.0,576.0,3,3,2,0,0,0,0,0,4,None,0,9,4,WD,Normal,4154.0,3.0,301
67,5,5,72.0,10665,1,0,7,Lvl,9,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,0,2,6,0.0,440.0,1453.0,GasA,5,1,SBrkr,1479,0,1479,1.0,0.0,2,0,3,1,4,7,6,0,0,1,2003.0,2,2.0,558.0,3,3,2,0,0,0,0,0,4,None,0,8,1,WD,Normal,2932.0,3.0,173
68,6,8,47.0,4608,1,0,9,Lvl,9,Corner,3,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,3,4,CBlock,3,3,3,6,6,0.0,747.0,747.0,GasA,3,1,SBrkr,747,0,747,0.0,0.0,1,0,2,1,3,4,6,0,0,1,1945.0,3,1.0,220.0,3,3,2,0,0,0,0,0,4,None,0,8,4,WD,Normal,1494.0,1.0,0
69,9,5,81.0,15593,1,0,9,Lvl,9,Corner,3,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,4,3,CBlock,3,3,3,1,6,0.0,701.0,1304.0,GasW,3,1,SBrkr,1304,0,2287,0.0,0.0,2,0,3,1,3,7,6,1,3,1,1953.0,0,2.0,667.0,3,3,2,114,0,0,0,0,4,None,0,9,0,WD,Normal,3591.0,2.0,135
70,5,5,95.0,13651,1,0,7,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,3,4,CBlock,4,3,1,0,6,0.0,343.0,2223.0,GasA,5,1,SBrkr,2223,0,2223,1.0,0.0,2,0,3,1,3,8,6,2,4,1,1973.0,0,2.0,516.0,3,3,2,0,0,0,0,0,4,None,0,4,1,WD,Normal,4446.0,3.0,300
71,5,5,69.0,7599,1,0,9,Lvl,9,Corner,3,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,None,3,3,CBlock,3,3,3,0,6,0.0,280.0,845.0,GasA,3,1,SBrkr,845,0,845,1.0,0.0,1,0,2,1,3,4,6,0,0,5,1987.0,3,2.0,360.0,3,3,2,0,0,0,0,0,4,None,0,8,1,WD,Normal,1690.0,2.0,0
72,10,5,74.0,10141,1,0,7,Lvl,9,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,3,3,PConc,4,3,3,6,6,0.0,832.0,832.0,GasA,4,1,SBrkr,885,0,1718,0.0,0.0,2,1,3,1,3,7,6,1,3,1,1998.0,0,2.0,427.0,3,3,2,0,0,291,0,0,4,None,0,3,3,WD,Normal,2550.0,2.5,385
73,5,5,85.0,10200,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,3,3,CBlock,3,3,3,0,1,362.0,404.0,1086.0,GasA,4,1,SBrkr,1086,0,1086,1.0,0.0,1,0,3,1,3,6,6,0,0,1,1989.0,3,2.0,490.0,3,3,2,0,0,0,0,0,1,None,0,7,4,WD,Normal,2172.0,2.0,0
74,9,8,60.0,5790,1,0,9,Lvl,9,Corner,3,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,None,4,4,CBlock,2,3,3,6,6,0.0,840.0,840.0,GasA,4,0,SBrkr,840,0,1605,0.0,0.0,2,0,3,2,3,8,6,0,0,5,1915.0,3,1.0,379.0,3,3,2,202,0,0,0,0,4,None,0,7,4,WD,Normal,2445.0,2.0,202
75,3,8,21.0,1596,1,0,9,Lvl,9,Inside,3,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,3,3,CBlock,4,3,1,2,6,0.0,0.0,462.0,GasA,3,1,SBrkr,526,0,988,1.0,0.0,1,0,2,1,3,5,6,0,0,3,1973.0,3,1.0,297.0,3,3,2,0,0,0,0,0,1,None,0,2,3,WD,Normal,1450.0,2.0,221
76,5,5,73.0,8475,1,0,7,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,3,3,CBlock,3,3,3,0,6,0.0,724.0,952.0,GasA,5,1,FuseA,952,0,952,0.0,0.0,1,0,2,1,3,4,6,0,0,5,1956.0,3,1.0,283.0,3,3,2,0,0,0,0,0,4,None,0,6,2,WD,Normal,1904.0,1.0,0
77,9,8,50.0,8635,1,0,9,Lvl,9,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,3,1,2,41.0,295.0,672.0,GasA,3,1,SBrkr,1072,0,1285,1.0,0.0,1,0,2,1,3,6,2,0,0,5,1948.0,3,1.0,240.0,3,3,2,0,0,0,0,0,2,None,0,0,2,WD,Normal,1957.0,2.0,0
78,15,5,72.0,10778,1,0,9,Lvl,9,Inside,3,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,3,3,CBlock,3,3,3,6,6,0.0,1768.0,1768.0,GasA,3,0,SBrkr,1768,0,1768,0.0,0.0,2,0,4,2,3,8,6,0,0,6,0.0,1,0.0,0.0,0,0,2,0,0,0,0,0,4,None,0,6,4,WD,Normal,3536.0,2.0,0
79,9,8,60.0,10440,1,3,9,Lvl,9,Corner,3,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,PConc,3,3,3,6,6,0.0,440.0,440.0,GasA,4,1,SBrkr,682,0,1230,0.0,0.0,1,1,2,1,3,5,6,0,0,5,1966.0,3,2.0,440.0,3,3,2,128,0,0,0,0,2,None,0,7,3,WD,Normal,1670.0,1.5,202
80,10,5,100.0,13000,1,0,9,Lvl,9,Corner,3,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,3,4,CBlock,4,3,3,5,6,0.0,448.0,896.0,GasA,3,1,SBrkr,1182,0,2142,0.0,0.0,2,1,4,1,4,8,6,1,4,1,1968.0,0,1.0,509.0,3,3,2,0,0,252,0,0,4,None,0,8,3,WD,Normal,3038.0,2.5,324
81,0,8,32.0,4500,1,0,9,Lvl,9,FR2,3,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,3,4,PConc,5,4,3,2,6,0.0,36.0,1237.0,GasA,5,1,SBrkr,1337,0,1337,1.0,0.0,2,0,2,1,3,5,6,0,0,1,1998.0,0,2.0,405.0,3,3,2,0,0,0,0,0,4,None,0,5,0,WD,Normal,2574.0,3.0,199
82,5,5,78.0,10206,1,0,9,Lvl,9,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,3,3,PConc,4,3,3,2,6,0.0,1530.0,1563.0,GasA,5,1,SBrkr,1563,0,1563,0.0,0.0,2,0,3,1,4,6,6,1,4,1,2007.0,2,3.0,758.0,3,3,2,0,0,0,0,0,4,None,0,1,2,WD,Normal,3126.0,2.0,243
83,5,5,80.0,8892,1,0,7,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,3,3,CBlock,3,3,3,6,6,0.0,1065.0,1065.0,GasA,4,1,SBrkr,1065,0,1065,0.0,0.0,1,1,3,1,3,6,6,0,0,5,1974.0,3,2.0,461.0,3,3,2,0,0,0,0,0,4,None,0,9,1,COD,Normal,2130.0,1.5,74
84,13,5,64.0,8530,1,0,7,Lvl,9,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,PConc,4,3,3,6,6,0.0,384.0,384.0,GasA,4,1,SBrkr,804,0,1474,0.0,0.0,2,1,3,1,3,7,6,1,3,3,1995.0,0,2.0,400.0,3,3,2,0,0,0,0,0,4,Shed,700,7,3,WD,Normal,1858.0,2.5,192
85,10,5,121.0,16059,1,0,9,Lvl,9,Corner,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,4,3,CBlock,4,3,3,6,6,0.0,1288.0,1288.0,GasA,5,1,SBrkr,1301,0,2417,0.0,0.0,2,1,4,1,4,9,6,1,3,1,1991.0,3,2.0,462.0,3,3,2,0,0,0,0,0,4,None,0,6,0,WD,Normal,3705.0,2.5,209
86,10,5,122.0,11911,1,0,5,Lvl,9,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,0,6,6,0.0,684.0,684.0,GasA,5,1,SBrkr,684,0,1560,0.0,0.0,2,1,3,1,4,6,6,1,4,3,2005.0,0,2.0,400.0,3,3,2,0,0,0,0,0,4,None,0,5,3,WD,Normal,2244.0,2.5,138
87,2,1,40.0,3951,1,6,9,Lvl,9,Corner,3,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,0,6,6,0.0,612.0,612.0,GasA,5,1,SBrkr,612,0,1224,0.0,0.0,2,1,2,1,4,4,6,0,0,5,2009.0,2,2.0,528.0,3,3,2,0,0,0,0,0,4,None,0,8,3,New,Partial,1836.0,2.5,234
88,9,3,105.0,8470,1,0,7,Lvl,9,Corner,3,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,Plywood,None,2,2,CBlock,3,2,3,6,6,0.0,1013.0,1013.0,GasA,3,0,SBrkr,1013,513,1526,0.0,0.0,1,0,2,1,2,6,6,0,0,6,0.0,1,0.0,0.0,0,0,0,156,0,0,0,0,2,None,0,1,3,ConLD,Abnorml,2026.0,1.0,156
89,5,5,60.0,8070,1,0,9,Lvl,9,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,3,2,6,0.0,402.0,990.0,GasA,5,1,SBrkr,990,0,990,1.0,0.0,1,0,3,1,3,5,6,0,0,6,0.0,1,0.0,0.0,0,0,2,0,0,0,0,0,4,None,0,10,1,WD,Normal,1980.0,2.0,0
90,5,5,60.0,7200,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,3,3,Slab,0,0,4,4,4,0.0,0.0,0.0,GasA,3,1,FuseA,1040,0,1040,0.0,0.0,1,0,2,1,3,4,6,0,0,5,1950.0,3,2.0,420.0,3,3,2,0,0,0,0,0,4,None,0,9,0,WD,Normal,1040.0,1.0,29
91,5,5,85.0,8500,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,3,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,3,3,CBlock,3,3,3,5,6,0.0,635.0,1235.0,GasA,3,1,SBrkr,1235,0,1235,0.0,0.0,1,0,2,1,3,6,6,0,0,1,1961.0,3,2.0,480.0,3,3,2,0,0,0,0,0,1,None,0,3,0,WD,Abnorml,2470.0,1.0,0
92,6,5,80.0,13360,1,3,7,HLS,9,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,5,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,4,BrkTil,4,3,3,0,6,0.0,163.0,876.0,GasA,5,1,SBrkr,964,0,964,1.0,0.0,1,0,2,1,3,5,6,0,0,5,1921.0,3,2.0,432.0,3,3,2,44,0,0,0,0,4,None,0,10,3,WD,Normal,1840.0,2.0,44
93,4,3,60.0,7200,1,0,9,Lvl,9,Corner,3,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1910,1998,Hip,CompShg,MetalSd,MetalSd,None,3,3,BrkTil,3,2,2,5,6,0.0,168.0,1214.0,GasW,5,0,SBrkr,1260,0,2291,0.0,1.0,2,0,4,2,3,9,6,1,4,5,1900.0,3,2.0,506.0,3,3,2,0,0,99,0,0,4,None,0,2,1,WD,Normal,3505.0,2.5,99
94,10,5,69.0,9337,1,0,7,Lvl,9,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,3,4,PConc,4,3,3,2,6,0.0,176.0,824.0,GasA,5,1,SBrkr,905,0,1786,1.0,0.0,2,1,3,1,4,7,6,0,0,1,1997.0,2,2.0,684.0,3,3,2,0,0,0,0,0,4,None,0,7,1,WD,Normal,2610.0,3.5,162
95,10,5,64.0,9765,1,0,5,Lvl,9,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,8,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,4,PConc,4,4,3,0,6,0.0,370.0,680.0,GasA,4,1,SBrkr,680,0,1470,0.0,0.0,2,1,3,1,3,6,6,1,3,3,1993.0,0,2.0,420.0,3,3,2,0,0,0,0,0,4,Shed,480,6,3,WD,Normal,2150.0,2.5,295
96,5,5,78.0,10264,1,0,7,Lvl,9,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,0,0,6,0.0,426.0,1588.0,GasA,5,1,SBrkr,1588,0,1588,0.0,0.0,2,0,3,1,4,6,6,0,0,1,1999.0,2,2.0,472.0,3,3,2,0,0,0,0,0,4,None,0,10,0,WD,Normal,3176.0,2.0,187
97,5,5,73.0,10921,1,0,9,HLS,9,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,3,5,6,0.0,440.0,960.0,GasA,3,1,FuseF,960,0,960,1.0,0.0,1,0,3,1,3,6,6,0,0,1,1965.0,0,1.0,432.0,3,3,1,0,0,0,0,0,4,None,0,7,1,WD,Normal,1920.0,2.0,120
98,6,5,85.0,10625,1,0,9,Lvl,9,Corner,3,Edwards,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,BrkTil,3,3,3,0,6,0.0,350.0,458.0,GasA,2,0,SBrkr,835,0,835,0.0,0.0,1,0,2,1,3,5,6,0,0,2,1920.0,3,1.0,366.0,2,3,2,77,0,0,0,0,4,Shed,400,7,4,COD,Abnorml,1293.0,1.0,77
99,5,5,77.0,9320,1,0,7,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,Plywood,Plywood,None,3,3,CBlock,3,3,3,0,6,0.0,381.0,950.0,GasA,2,1,SBrkr,1225,0,1225,1.0,0.0,1,1,3,1,3,6,6,0,0,6,0.0,1,0.0,0.0,0,0,2,0,0,0,0,0,4,Shed,400,0,4,WD,Normal,2175.0,2.5,352
100,5,5,80.0,10603,1,0,7,Lvl,9,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,3,3,PConc,3,3,2,0,6,0.0,410.0,1610.0,GasA,4,1,SBrkr,1610,0,1610,1.0,0.0,2,0,3,1,4,6,6,2,3,1,1977.0,2,2.0,480.0,3,3,2,0,0,0,0,0,4,None,0,4,4,WD,Normal,3220.0,3.0,236
101,10,5,77.0,9206,1,0,9,Lvl,9,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,4,3,CBlock,4,3,3,6,6,0.0,741.0,741.0,GasA,3,1,SBrkr,977,0,1732,0.0,0.0,2,1,3,1,4,7,6,1,3,1,1985.0,0,2.0,476.0,3,3,2,0,0,0,0,0,4,None,0,8,4,WD,Normal,2473.0,2.5,238
102,15,5,64.0,7018,1,0,9,Bnk,9,Inside,3,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,3,2,Slab,0,0,4,4,4,0.0,0.0,0.0,GasA,3,1,SBrkr,1535,0,1535,0.0,0.0,2,0,4,2,3,8,6,0,0,1,1979.0,3,2.0,410.0,3,3,2,0,0,0,0,0,4,None,0,8,3,WD,Alloca,1535.0,2.0,0
103,5,5,94.0,10402,1,0,7,Lvl,9,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,3,6,6,0.0,1226.0,1226.0,GasA,5,1,SBrkr,1226,0,1226,0.0,0.0,2,0,3,1,4,6,6,0,0,1,2009.0,2,3.0,740.0,3,3,2,0,0,0,0,0,4,None,0,7,4,WD,Normal,2452.0,2.0,36
104,9,8,60.0,7758,1,0,9,Lvl,9,Corner,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,1931,1950,Gable,CompShg,Stucco,Stucco,BrkFace,3,2,PConc,3,3,3,3,6,0.0,816.0,1040.0,GasA,5,1,FuseF,1226,0,1818,0.0,0.0,1,1,4,1,3,7,6,2,3,5,1951.0,3,1.0,240.0,3,3,2,0,0,184,0,0,4,None,0,8,1,WD,Normal,2858.0,1.5,184
105,10,1,75.0,9375,1,0,9,Lvl,9,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,5,3,3,6,6,0.0,1053.0,1053.0,GasA,5,1,SBrkr,1053,0,1992,0.0,0.0,2,1,3,1,4,9,6,1,4,1,2003.0,2,2.0,648.0,3,3,2,0,0,0,0,0,4,None,0,10,2,WD,Normal,3045.0,2.5,185
106,6,8,60.0,10800,1,3,9,Lvl,9,Inside,3,OldTown,Norm,Norm,1Fam,1Story,4,7,1885,1995,Mansard,CompShg,VinylSd,VinylSd,None,3,3,BrkTil,2,3,3,6,6,0.0,641.0,641.0,GasA,4,1,SBrkr,1047,0,1047,0.0,0.0,1,0,2,1,3,6,6,0,0,5,1954.0,3,1.0,273.0,2,2,0,0,0,0,0,0,4,Shed,450,10,1,WD,Normal,1688.0,1.0,0
107,5,8,50.0,6000,1,0,9,Lvl,9,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,3,3,CBlock,3,3,3,0,1,169.0,516.0,789.0,GasA,5,1,SBrkr,789,0,789,0.0,0.0,1,0,2,1,3,5,6,0,0,5,1948.0,3,1.0,250.0,3,3,2,0,0,0,0,0,4,None,0,6,2,WD,Partial,1578.0,1.0,0
108,9,8,85.0,8500,1,0,9,Lvl,9,Corner,3,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1919,2005,Gable,CompShg,CemntBd,CmentBd,None,3,3,CBlock,3,3,3,6,6,0.0,793.0,793.0,GasW,3,0,FuseF,997,0,1517,0.0,0.0,2,0,3,1,2,7,6,0,0,6,0.0,1,0.0,0.0,0,0,0,144,0,0,0,0,4,None,0,10,1,WD,Normal,2310.0,2.0,144
109,5,5,105.0,11751,1,0,7,Lvl,9,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,3,3,CBlock,4,3,3,1,6,0.0,1139.0,1844.0,GasA,5,1,SBrkr,1844,0,1844,0.0,0.0,2,0,3,1,3,7,6,1,3,1,1977.0,2,2.0,546.0,3,3,2,0,0,0,0,0,2,None,0,0,4,COD,Normal,3688.0,2.0,122
110,9,5,75.0,9525,1,0,9,Lvl,9,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,2,3,5,6,0.0,550.0,994.0,GasA,4,1,SBrkr,1216,0,1855,0.0,0.0,2,0,4,1,3,7,6,0,0,1,1954.0,3,1.0,325.0,3,3,2,0,0,0,0,0,4,None,0,1,0,WD,Normal,2849.0,2.0,182
111,13,5,64.0,7750,1,0,7,Lvl,9,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,3,2,6,0.0,134.0,384.0,GasA,5,1,SBrkr,774,0,1430,0.0,0.0,2,1,3,1,3,7,6,1,3,3,2000.0,0,2.0,400.0,3,3,2,0,0,0,0,0,4,None,0,6,4,WD,Normal,1814.0,2.5,180
112,10,5,77.0,9965,1,0,9,Lvl,9,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,5,3,0,2,6,0.0,280.0,1264.0,GasA,5,1,SBrkr,1282,0,2696,1.0,0.0,2,1,4,1,5,10,6,1,4,3,2007.0,0,3.0,792.0,3,3,2,0,0,168,0,0,4,None,0,1,1,New,Partial,3960.0,3.5,472
113,5,5,70.0,21000,1,0,9,Bnk,9,Corner,3,Crawfor,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,3,4,CBlock,4,3,2,0,5,869.0,905.0,1809.0,GasA,3,1,SBrkr,2259,0,2259,1.0,0.0,2,0,3,1,4,7,6,2,4,2,1953.0,3,2.0,450.0,3,3,2,192,0,0,0,0,2,None,0,1,1,COD,Abnorml,4068.0,3.0,478
