,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,YrBltAndRemod,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace
32,20,RL,21.472481223453105,14.435498819701753,None,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,3.9915168749775227,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,105.71476551899387,582.3154111921426,GasA,Ex,Y,SBrkr,6.218001967415718,0.0,0.0,7.946854049753576,0.0,0.0,2,0.0,3,0.7509568577639583,Gd,2.137369407365849,Typ,0.0,None,Attchd,2007.0,RFn,2.0,484.0,TA,TA,Y,0.0,8.235429948672886,0.0,0.0,0.0,0.0,None,None,0.0,1,2008,WD,Normal,4014,588.5334131595583,6.218001967415718,2.0,8.235429948672886,0,0,1,1,0
33,20,RL,19.01179874575357,14.331089303301317,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3.9915168749775227,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,186.970916952986,Unf,0.0,52.55460751924119,649.6611043627399,GasA,Gd,Y,SBrkr,6.45918981219876,0.0,0.0,8.346194247228366,0.0,0.7108953440828516,1,1.068836635008358,4,0.7509568577639583,Gd,1.9965773170801218,Typ,0.9033340459133361,Gd,Attchd,1959.0,RFn,2.0,447.0,TA,TA,Y,0.0,9.378021031255193,0.0,0.0,0.0,0.0,None,None,0.0,4,2010,WD,Normal,3918,656.1202941749387,193.43010676518475,1.889865989545605,9.378021031255193,0,0,1,1,1
34,120,RL,17.24965123682584,13.51427818678797,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,3.9915168749775227,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,21.601103325404946,Ex,TA,PConc,Ex,TA,No,GLQ,204.26731408032705,Unf,0.0,54.8360519807637,715.6312114393392,GasA,Ex,Y,SBrkr,6.395258785555472,0.0,0.0,8.239477204192413,0.9934397235753302,0.0,2,0.0,2,0.7509568577639583,Ex,1.9965773170801218,Typ,0.9033340459133361,Gd,Attchd,2005.0,Fin,2.0,556.0,TA,TA,Y,43.80527921815605,10.518699307012405,0.0,0.0,0.0,0.0,None,None,0.0,8,2007,WD,Normal,4010,722.0264702248946,210.66257286588254,2.9934397235753303,54.32397852516846,0,0,1,1,1
35,60,RL,24.922948399497333,14.880887994284674,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,3.9915168749775227,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,16.12301088139711,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,99.68224652162854,533.5952315831189,GasA,Ex,Y,SBrkr,6.152544979743491,1607.2313589054622,0.0,8.807634812934346,0.0,0.0,3,1.068836635008358,4,0.7509568577639583,Gd,2.3737528809133264,Typ,0.9033340459133361,Gd,BuiltIn,2004.0,Fin,3.0,691.0,TA,TA,Y,29.85995283233884,8.534937962271348,0.0,0.0,0.0,0.0,None,None,0.0,9,2006,WD,Normal,4009,2146.979135468325,1613.3839038852057,3.534418317504179,38.39489079461019,0,1,1,1,1
36,20,RL,25.490867451330963,14.396099178496991,None,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,3.9915168749775227,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,98.62502526444702,525.2053230359894,GasA,Ex,Y,SBrkr,6.128663234382465,0.0,0.0,7.801159345575439,0.0,0.0,1,1.068836635008358,3,0.7509568577639583,TA,1.9965773170801218,Typ,0.0,None,Attchd,1995.0,Unf,2.0,672.0,TA,TA,Y,67.05578596631771,12.388914811591336,0.0,0.0,0.0,0.0,None,None,0.0,6,2009,WD,Normal,3989,531.3339862703718,6.128663234382465,1.534418317504179,79.44470077790905,0,0,1,1,0
37,20,RL,19.687482779490473,13.854502761429819,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4.679500606095132,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,33.60905737173506,TA,TA,CBlock,TA,TA,No,Rec,211.76130343059867,Unf,0.0,20.994520571985383,608.3096939341275,GasA,Gd,Y,SBrkr,6.255682313168399,0.0,0.0,8.008660832581613,0.0,0.7108953440828516,1,0.0,3,0.7509568577639583,TA,1.8346586108242808,Typ,0.9033340459133361,TA,Attchd,1954.0,Fin,2.0,498.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,10,2009,WD,Normal,3944,614.565376247296,218.01698574376707,1.355447672041426,0.0,0,0,1,1,1
38,20,RL,18.668047203263406,13.690222926337235,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5.348040535865468,1953,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,147.73262356147492,Unf,0.0,47.945643392173466,508.36823047637847,GasA,TA,Y,SBrkr,6.10038178388524,0.0,0.0,7.755284055465294,0.9934397235753302,0.0,1,0.0,3,0.7509568577639583,Gd,1.8346586108242808,Typ,0.0,None,Detchd,1953.0,Unf,1.0,246.0,TA,TA,Y,0.0,11.101977985990116,0.0,0.0,0.0,0.0,None,None,0.0,1,2010,WD,Abnorml,3960,514.4686122602637,153.83300534536016,1.9934397235753303,11.101977985990116,0,0,1,1,0
39,90,RL,18.144573408893123,13.098615059167878,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3.9915168749775227,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,TA,PConc,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,N,FuseP,6.165849947988076,0.0,0.0,7.861659768162772,0.0,0.0,2,0.0,2,1.2485433052031065,Fa,1.9965773170801218,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,N,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,6,2008,WD,AdjLand,3910,6.165849947988076,6.165849947988076,2.0,0.0,0,0,0,0,0
40,20,RL,21.314283367919522,13.8870963636606,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3.9915168749775227,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,14.176048900429052,TA,TA,CBlock,TA,TA,No,Rec,134.83690400741085,Unf,0.0,57.75266319381461,521.423701850271,GasA,Ex,Y,SBrkr,6.271252951102254,0.0,0.0,8.034263535308147,0.0,0.0,2,0.0,3,0.7509568577639583,TA,1.9965773170801218,Typ,0.9033340459133361,TA,Attchd,1965.0,RFn,2.0,440.0,TA,TA,Y,0.0,18.376095881732027,0.0,0.0,0.0,0.0,GdWo,None,0.0,12,2006,WD,Abnorml,3930,527.6949548013732,141.1081569585131,2.0,18.376095881732027,0,0,1,1,1
41,20,RL,25.9113545740424,15.42058778435482,None,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,4.679500606095132,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,180.2639249203005,Unf,0.0,52.80233647593333,630.0567838739094,GasA,Gd,Y,SBrkr,6.273531642828557,0.0,0.0,8.0380134382566,0.0,0.7108953440828516,1,1.068836635008358,2,0.7509568577639583,TA,1.8346586108242808,Typ,1.6882543888973123,Gd,Attchd,1959.0,RFn,1.0,308.0,TA,TA,P,0.0,15.923931382700992,0.0,0.0,0.0,0.0,None,None,0.0,7,2007,WD,Normal,3918,636.3303155167379,186.53745656312904,1.889865989545605,15.923931382700992,0,0,1,1,1
42,85,RL,18.494623817948632,14.017678143499824,None,IR1,Lvl,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,5.348040535865468,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,150.0270352227414,LwQ,6.800556595999869,0.0,415.5514721669912,GasA,Gd,Y,SBrkr,5.96373846880863,0.0,0.0,7.535284842543694,0.9934397235753302,0.0,1,0.0,2,0.7509568577639583,Gd,1.8346586108242808,Typ,0.0,None,Attchd,1983.0,RFn,2.0,504.0,TA,Gd,Y,48.83726242503157,0.0,0.0,0.0,0.0,0.0,MnPrv,None,0.0,12,2007,WD,Normal,3966,421.5152106357998,162.7913302875499,1.9934397235753303,48.83726242503157,0,0,1,1,0
43,20,RL,19.01179874575357,14.022545384164257,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,4.679500606095132,1975,1980,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,74.44966310248425,BLQ,10.873126561587412,32.017535832135835,457.79632968323546,GasA,TA,Y,SBrkr,6.009170970871574,0.0,0.0,7.608130689661801,0.9934397235753302,0.0,1,0.0,3,0.7509568577639583,TA,1.8346586108242808,Typ,0.0,None,Detchd,1977.0,Unf,1.0,308.0,TA,TA,Y,35.170822883235815,0.0,0.0,0.0,0.0,0.0,MnPrv,None,0.0,7,2008,WD,Normal,3955,463.80550065410705,91.33196063494324,1.9934397235753303,35.170822883235815,0,0,1,1,0
44,20,RL,19.01179874575357,13.696623107296974,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4.679500606095132,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,53.97935256805473,BLQ,10.957918991029203,59.28689738873851,547.3981364702629,GasA,Ex,Y,FuseA,6.16453028376307,0.0,0.0,7.859509249562333,0.9934397235753302,0.0,1,0.0,3,0.7509568577639583,TA,1.9965773170801218,Typ,0.0,None,Attchd,1959.0,RFn,1.0,300.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,5,2006,WD,Normal,3918,553.5626667540259,71.10180184284701,1.9934397235753303,0.0,0,0,1,1,0
45,120,RL,17.430999429602565,13.61552105807423,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,3.9915168749775227,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,27.363260445121664,Ex,TA,PConc,Ex,TA,No,GLQ,105.53074201890122,Unf,0.0,108.81410698094511,791.8598731941553,GasA,Ex,Y,SBrkr,6.481721308873247,0.0,0.0,8.383955601712588,0.9934397235753302,0.0,2,0.0,2,0.7509568577639583,Ex,1.9965773170801218,Typ,0.9033340459133361,Gd,Attchd,2005.0,RFn,2.0,576.0,TA,TA,Y,42.81652527187697,14.095081360496172,0.0,0.0,0.0,0.0,None,None,0.0,2,2010,WD,Normal,4010,798.3415945030285,112.01246332777447,2.9934397235753303,56.91160663237314,0,0,1,1,1
46,50,RL,14.967694801689976,14.776030909791103,None,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,3.9915168749775227,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,228.59776980037626,Unf,0.0,20.838964980927077,664.3095773856872,GasA,Ex,Y,SBrkr,6.374278474805787,750.6496459970995,0.0,8.640862380408231,0.9934397235753302,0.0,1,1.068836635008358,1,0.7509568577639583,Gd,1.9965773170801218,Typ,0.9033340459133361,Ex,Attchd,2003.0,RFn,2.0,670.0,TA,TA,Y,38.72394918933574,10.02763289966367,0.0,0.0,24.853352643932116,0.0,None,None,0.0,8,2009,WD,Abnorml,4006,1421.3335018575926,985.6216942722815,2.5278580410795093,73.60493473293153,0,1,1,1,1
47,20,FV,21.314283367919522,14.445149707080297,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,3.9915168749775227,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,12.329403736465244,Unf,0.0,124.63274888631688,753.6821458813712,GasA,Ex,Y,SBrkr,6.439558520272872,0.0,0.0,8.313357570074537,0.0,0.0,2,0.0,3,0.7509568577639583,Gd,2.137369407365849,Typ,0.0,None,Attchd,2006.0,RFn,3.0,826.0,TA,TA,Y,0.0,18.90358720141994,0.0,0.0,0.0,0.0,None,None,0.0,7,2007,WD,Normal,4012,760.121704401644,18.768962256738114,2.0,18.90358720141994,0,0,1,1,0
48,190,RM,11.755422223498572,12.451868707013894,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,3.9915168749775227,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,77.89051005746362,370.0446086596655,GasA,Gd,Y,SBrkr,5.822699657991722,855.1577130957116,0.0,8.14914086385305,0.0,0.0,2,0.0,2,1.6305650852155709,TA,2.261968016798387,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,N,0.0,0.0,10.826108374091177,0.0,0.0,0.0,None,None,0.0,6,2009,New,Partial,3928,1231.025021413369,860.9804127537034,2.0,10.826108374091177,0,1,0,1,0
49,20,RL,18.32014003916669,13.63954118566111,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5.348040535865468,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,152.30706361617345,Unf,0.0,34.84755667496818,465.06738894198304,GasA,Ex,Y,SBrkr,6.022913608034389,0.0,0.0,7.630224422966251,0.9934397235753302,0.0,1,0.0,3,0.7509568577639583,TA,1.9965773170801218,Typ,0.0,None,Attchd,1966.0,Unf,1.0,386.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,None,0.0,1,2007,WD,Normal,3932,471.09030255001744,158.32997722420785,1.9934397235753303,0.0,0,0,1,1,0
50,60,RL,17.967900644841432,14.957448627940638,None,IR2,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,4.679500606095132,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,54.62962286684886,Unf,0.0,69.81466803813564,395.5149223152066,GasA,Gd,Y,SBrkr,5.881205644322845,805.925433471511,0.0,8.164502544448267,0.0,0.7108953440828516,2,0.0,3,0.7509568577639583,TA,1.9965773170801218,Typ,0.0,None,Attchd,1997.0,Fin,2.0,388.0,TA,TA,Y,0.0,13.45829532853751,0.0,0.0,0.0,0.0,None,None,0.0,7,2007,WD,Normal,3994,1207.3215614310404,866.4362619826827,2.355447672041426,13.45829532853751,0,1,1,1,0
51,50,RM,15.751731976853515,13.168920967495906,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,4.679500606095132,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,82.79928867363299,405.1150505703105,GasA,TA,Y,SBrkr,5.9022452346358945,0.0,4.73933838662257,7.887187577989116,0.0,0.0,1,0.0,3,0.7509568577639583,TA,1.9965773170801218,Typ,0.9033340459133361,Gd,Detchd,1985.0,Unf,2.0,528.0,TA,TA,Y,29.685682071623436,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,6.3150416773592735,9,2006,WD,Normal,3884,411.01729580494634,5.9022452346358945,1.0,29.685682071623436,0,0,1,1,1
52,90,RM,25.20796836234133,13.838827479717187,None,IR2,Bnk,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,3.9915168749775227,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,36.445772391351234,GLQ,11.951037602554505,0.0,405.1150505703105,GasA,TA,N,SBrkr,5.9022452346358945,0.0,0.0,7.437161607678154,0.9934397235753302,0.0,1,0.0,2,0.7509568577639583,TA,1.8346586108242808,Typ,0.0,None,CarPort,1963.0,Unf,2.0,516.0,TA,TA,Y,28.627829708089777,0.0,0.0,0.0,0.0,0.0,None,None,0.0,5,2010,WD,Normal,3926,411.01729580494634,54.29905522854163,1.9934397235753303,28.627829708089777,0,0,1,1,0
53,20,RL,18.668047203263406,18.120463507372136,None,IR1,Low,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,3.9915168749775227,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,281.3188665234865,Unf,0.0,11.392867074589864,827.4165744955487,GasA,Gd,Y,SBrkr,6.519124821262845,0.0,0.0,8.446815835533375,1.9780506810137335,0.0,0,1.068836635008358,0,0.7509568577639583,Gd,1.8346586108242808,Typ,0.9033340459133361,Gd,Attchd,1981.0,Fin,3.0,894.0,TA,TA,Y,110.73893274914546,13.175560393207979,0.0,0.0,0.0,0.0,None,None,0.0,11,2006,WD,Normal,3968,833.9356993168116,287.83799134474935,2.5124689985179125,123.91449314235344,0,0,1,1,1
54,80,RL,17.24965123682584,13.460021026666354,None,Reg,Bnk,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,3.9915168749775227,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,93.33834968482299,Unf,0.0,0.0,209.0091547056726,GasA,TA,Y,SBrkr,6.291508670543509,0.0,0.0,8.067624609664557,0.0,0.0,1,0.0,3,0.7509568577639583,TA,1.9965773170801218,Min1,0.9033340459133361,TA,Detchd,1962.0,Unf,2.0,572.0,TA,TA,Y,0.0,10.872445985028723,0.0,0.0,0.0,0.0,MnPrv,None,0.0,2,2007,WD,Normal,3910,215.3006633762161,99.6298583553665,1.0,10.872445985028723,0,0,1,1,1
55,20,RL,23.760516023392615,14.248854896843994,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3.9915168749775227,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,22.62789661407207,TA,TA,CBlock,TA,TA,No,BLQ,111.08890000127536,Unf,0.0,89.74261605752912,660.6517724548563,GasA,Gd,Y,SBrkr,6.326710052564799,0.0,0.0,8.12574882516103,0.0,0.0,2,0.0,3,0.7509568577639583,TA,2.137369407365849,Typ,0.9033340459133361,Gd,Attchd,1964.0,RFn,2.0,576.0,TA,TA,Y,0.0,0.0,0.0,7.477205849320304,0.0,0.0,None,None,0.0,7,2008,WD,Normal,3928,666.9784825074211,117.41561005384017,2.0,7.477205849320304,0,0,1,1,1
56,160,FV,9.537243354965023,11.382487764944262,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,3.9915168749775227,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,28.651663900026023,Gd,TA,PConc,Gd,TA,No,GLQ,135.7319516872828,Unf,0.0,47.50327986897237,471.46972736472395,GasA,Ex,Y,SBrkr,6.045004319798236,904.477239980772,0.0,8.374618115478654,0.9934397235753302,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,2.137369407365849,Typ,0.0,None,Attchd,1999.0,Fin,2.0,480.0,TA,TA,Y,30.20681042854256,0.0,0.0,0.0,0.0,0.0,None,None,0.0,8,2009,WD,Abnorml,3999,1381.9919716652942,1046.254195987853,3.5278580410795093,30.20681042854256,0,1,1,1,0
57,60,RL,22.09778771606964,14.555202024841144,None,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.9915168749775227,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,85.4130649431003,424.22029398379146,GasA,Ex,Y,SBrkr,5.942613418078703,1033.085485151144,0.0,8.360848618139563,0.0,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,2.137369407365849,Typ,0.0,None,Attchd,2004.0,RFn,2.0,565.0,TA,TA,Y,0.0,12.9835179546364,0.0,0.0,0.0,0.0,None,None,0.0,8,2006,WD,Normal,4008,1463.2483925530141,1039.0280985692227,2.534418317504179,12.9835179546364,0,1,1,1,0
58,60,RL,18.32014003916669,14.925983500423307,None,IR2,HLS,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,3.9915168749775227,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,41.2698232570006,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,114.35517018845059,654.5490610922039,GasA,Ex,Y,SBrkr,6.327238501059835,1857.7514223729622,0.0,9.040399145385155,0.0,0.0,3,1.068836635008358,3,0.7509568577639583,Gd,2.4751418488716745,Typ,0.9033340459133361,Gd,BuiltIn,2006.0,Fin,3.0,641.0,TA,TA,Y,42.24570005622873,0.0,6.971487780456323,0.0,0.0,0.0,None,None,0.0,10,2006,New,Partial,4012,2518.627721966226,1864.078660874022,3.534418317504179,49.21718783668505,0,1,1,1,1
59,20,RL,17.24965123682584,13.480169413771241,None,Reg,Bnk,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5.348040535865468,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,133.18958615250781,Unf,0.0,29.746493388298383,389.3886429301779,GasA,Ex,Y,SBrkr,5.86749945783144,0.0,0.0,7.381958177017595,0.0,0.0,1,0.0,2,0.7509568577639583,TA,1.643995077834327,Typ,0.0,None,Detchd,1973.0,Unf,1.0,352.0,TA,TA,Y,42.81652527187697,0.0,0.0,0.0,0.0,0.0,MnPrv,None,0.0,1,2008,WD,Normal,3944,395.2561423880094,139.05708561033924,1.0,42.81652527187697,0,0,1,1,0
60,20,RL,17.790097597019674,14.820544637017562,None,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,3.9915168749775227,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,176.8048204917639,Unf,0.0,37.527439195833985,550.7368623214956,GasA,Ex,Y,SBrkr,6.1697947180209045,0.0,0.0,7.868089689238032,0.9934397235753302,0.0,1,1.068836635008358,3,0.7509568577639583,Gd,1.8346586108242808,Typ,0.0,None,Detchd,2006.0,Unf,2.0,576.0,TA,TA,Y,0.0,10.872445985028723,0.0,0.0,0.0,0.0,None,None,0.0,5,2006,New,Partial,4008,556.9066570395164,182.97461520978482,2.5278580410795093,10.872445985028723,0,0,1,1,0
61,75,RM,17.24965123682584,13.480169413771241,None,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,5.348040535865468,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,64.09204757549819,277.38168763556877,GasA,TA,N,SBrkr,5.639232718178006,627.0547875467865,0.0,7.8168336238127285,0.0,0.0,1,0.0,3,0.7509568577639583,Fa,1.9965773170801218,Typ,0.0,None,Detchd,1935.0,Unf,1.0,288.0,TA,TA,N,0.0,0.0,12.464150826109437,0.0,0.0,0.0,None,None,0.0,3,2007,WD,Normal,3916,910.0757079005333,632.6940202649646,1.0,12.464150826109437,0,1,1,1,0
62,120,RL,14.156637490521918,13.237874803431485,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,3.9915168749775227,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,18.57492173059806,Gd,TA,PConc,Gd,Gd,Mn,GLQ,12.329403736465244,Unf,0.0,111.26855371265921,638.235568796171,GasA,Ex,Y,SBrkr,6.297036543622024,0.0,0.0,8.076739759287317,0.0,0.0,2,0.0,2,0.7509568577639583,Gd,1.9965773170801218,Typ,0.9033340459133361,Gd,Attchd,2006.0,RFn,2.0,484.0,TA,TA,Y,31.064434802067282,10.755829075419822,0.0,0.0,0.0,0.0,None,None,0.0,10,2007,WD,Normal,4012,644.532605339793,18.626440280087266,2.0,41.82026387748711,0,0,1,1,1
63,70,RM,15.362900421095816,14.276424380020302,None,IR1,Bnk,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,4.679500606095132,1921,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,67.34453244656528,298.41001322455224,GasA,Gd,Y,SBrkr,5.979195307019713,968.7157612206645,0.0,8.353542194593834,0.0,0.0,2,0.0,3,0.7509568577639583,TA,2.3737528809133264,Typ,0.0,None,Detchd,1990.0,Unf,2.0,480.0,TA,TA,Y,6.408711976970588,4.590474117257666,8.890645194975171,0.0,0.0,0.0,GdPrv,None,0.0,4,2010,WD,Normal,3871,1273.1049697522365,974.6949565276842,2.0,19.88983128920343,0,1,1,1,0
64,60,RL,19.01179874575357,14.064727014475963,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.9915168749775227,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,31.760630948391604,TA,TA,PConc,Gd,TA,No,GLQ,148.88165233738474,Unf,0.0,47.236478476795966,508.36823047637847,GasA,Ex,Y,SBrkr,6.10038178388524,1178.358631420658,0.0,8.571523988810542,0.9934397235753302,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,2.261968016798387,Typ,0.0,None,Attchd,1998.0,RFn,2.0,645.0,TA,TA,Y,85.86983442924621,9.105438041189142,0.0,0.0,0.0,0.0,GdPrv,None,0.0,2,2009,WD,Normal,3995,1692.8272436809216,1333.340665541928,3.5278580410795093,94.97527247043536,0,1,1,1,0
65,60,RL,20.01971307215043,14.115812347612552,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,3.9915168749775227,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,25.204216289023535,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,101.04484913456892,544.4743921848645,GasA,Ex,Y,SBrkr,6.159892625767857,1619.7931604157457,0.0,8.818440659701778,0.0,0.0,2,1.068836635008358,4,0.7509568577639583,Gd,2.3737528809133264,Typ,0.9033340459133361,Gd,BuiltIn,2004.0,RFn,3.0,852.0,TA,TA,Y,42.24570005622873,19.225313850546428,0.0,0.0,0.0,0.0,None,None,0.0,10,2007,WD,Normal,4009,2170.427445226378,1625.9530530415136,2.534418317504179,61.471013906775156,0,1,1,1,1
