,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Total_SF,Total_Bathrooms,Total_porch_sf,Alley_0,Alley_3,Alley_6,Utilities_7,Utilities_9,BldgType_2,BldgType_4,BldgType_5,BldgType_7,ExterQual_2,ExterQual_3,ExterQual_4,ExterQual_5,BsmtQual_0,BsmtQual_2,BsmtQual_3,BsmtQual_4,BsmtQual_5,BsmtCond_0,BsmtCond_1,BsmtCond_2,BsmtCond_3,BsmtCond_4,BsmtExposure_0,BsmtExposure_1,BsmtExposure_2,BsmtExposure_3,BsmtExposure_5,BsmtFinType1_0,BsmtFinType1_1,BsmtFinType1_2,BsmtFinType1_3,BsmtFinType1_4,BsmtFinType1_5,BsmtFinType1_6,BsmtFinType2_0,BsmtFinType2_1,BsmtFinType2_2,BsmtFinType2_3,BsmtFinType2_4,BsmtFinType2_5,BsmtFinType2_6,KitchenQual_2,KitchenQual_3,KitchenQual_4,KitchenQual_5,FireplaceQu_0,FireplaceQu_1,FireplaceQu_2,FireplaceQu_3,FireplaceQu_4,FireplaceQu_5,GarageFinish_0,GarageFinish_1,GarageFinish_2,GarageFinish_3,GarageQual_0,GarageQual_1,GarageQual_2,GarageQual_3,GarageQual_4,GarageQual_5,GarageCond_0,GarageCond_1,GarageCond_2,GarageCond_3,GarageCond_4,GarageCond_5,PoolQC_0,PoolQC_2,PoolQC_4,PoolQC_5,SalePrice
37,5,5,74.0,8532,9,9,7,2,3,12,2,2,2,5,6,61,40,3,1,13,14,1,650.0,3,5,1213.0,0.0,84.0,1297.0,1,4,1,4,1297,0,0,1297,0.0,1.0,1,0,3,1,5,6,1,1,46,2.0,498.0,2,0,0,0,0,0,0,4,1,0,1,3,8,6,2594.0,1.5,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,153000
38,5,5,68.0,7922,9,9,7,2,3,12,2,2,2,5,7,60,57,5,1,12,13,2,0.0,4,5,731.0,0.0,326.0,1057.0,1,3,1,4,1057,0,0,1057,1.0,0.0,1,0,3,1,5,6,0,5,45,1.0,246.0,2,0,52,0,0,0,0,4,1,0,0,4,8,5,2114.0,2.0,52,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,109000
39,15,5,65.0,6040,9,9,7,2,3,7,2,2,2,4,5,62,5,5,1,0,10,2,0.0,3,6,0.0,0.0,0.0,0.0,1,3,0,2,1152,0,0,1152,0.0,0.0,2,0,2,2,6,6,0,6,0,0.0,0.0,0,0,0,0,0,0,0,4,1,0,8,2,8,4,1152.0,2.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,82000
40,5,5,84.0,8658,9,9,7,2,3,12,2,2,2,6,5,72,15,5,1,13,14,1,101.0,3,5,643.0,0.0,445.0,1088.0,1,5,1,4,1324,0,0,1324,0.0,0.0,2,0,3,1,6,6,1,1,57,2.0,440.0,2,0,138,0,0,0,0,1,1,0,3,0,8,5,2412.0,2.0,138,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,160000
41,5,5,115.0,16905,9,9,7,2,3,23,2,2,2,5,6,66,9,5,1,12,13,2,0.0,4,5,967.0,0.0,383.0,1350.0,1,4,1,4,1328,0,0,1328,0.0,1.0,1,1,2,1,5,6,2,1,51,1.0,308.0,1,0,104,0,0,0,0,4,1,0,9,1,8,6,2678.0,2.0,104,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,170000
42,14,5,0.0,9180,9,7,7,5,3,20,2,2,6,5,7,90,33,5,1,6,6,2,0.0,3,5,747.0,93.0,0.0,840.0,1,4,1,4,884,0,0,884,1.0,0.0,1,0,2,1,5,6,0,1,75,2.0,504.0,2,240,0,0,0,0,0,2,1,0,3,1,8,6,1724.0,2.0,240,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,144000
43,5,5,0.0,9200,9,7,7,5,3,5,2,2,2,5,6,82,30,3,1,12,13,2,0.0,3,5,280.0,491.0,167.0,938.0,1,3,1,4,938,0,0,938,1.0,0.0,1,0,3,1,5,6,0,5,69,1.0,308.0,2,145,0,0,0,0,0,2,1,0,9,2,8,6,1876.0,2.0,145,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,130250
44,5,5,70.0,7945,9,9,7,2,3,12,2,2,2,5,6,66,9,5,1,3,14,2,0.0,3,5,179.0,506.0,465.0,1150.0,1,5,1,0,1150,0,0,1150,1.0,0.0,1,0,3,1,6,6,0,1,51,1.0,300.0,2,0,0,0,0,0,0,4,1,0,7,0,8,6,2300.0,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,141000
45,0,5,61.0,7658,9,9,7,2,3,16,2,2,2,9,5,112,55,3,1,8,8,1,412.0,3,6,456.0,0.0,1296.0,1752.0,1,5,1,4,1752,0,0,1752,1.0,0.0,2,0,2,1,6,6,1,1,97,2.0,576.0,2,196,82,0,0,0,0,4,1,0,4,4,8,6,3504.0,3.0,278,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,319900
46,9,5,48.0,12822,9,7,7,5,3,11,2,2,0,7,5,110,53,5,1,12,13,2,0.0,3,6,1351.0,0.0,83.0,1434.0,1,5,1,4,1518,631,0,2149,1.0,0.0,1,1,1,1,6,6,1,1,95,2.0,670.0,2,168,43,0,0,198,0,4,1,0,10,3,8,5,3583.0,2.5,409,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,239686
47,5,1,84.0,11096,9,9,7,2,3,21,2,2,2,8,5,113,56,5,1,12,13,2,0.0,3,6,24.0,0.0,1632.0,1656.0,1,5,1,4,1656,0,0,1656,0.0,0.0,2,0,3,1,7,6,0,1,98,3.0,826.0,2,0,146,0,0,0,0,4,1,0,9,1,8,6,3312.0,2.0,146,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,249700
48,4,8,33.0,4456,9,9,7,2,3,17,2,2,5,4,5,30,58,5,1,8,8,2,0.0,3,4,0.0,0.0,736.0,736.0,1,4,1,4,736,716,0,1452,0.0,0.0,2,0,2,3,8,6,0,6,0,0.0,0.0,0,0,0,102,0,0,0,4,1,0,8,3,6,1,2188.0,2.0,102,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,113000
49,5,5,66.0,7742,9,9,7,2,3,19,2,2,2,5,7,73,16,5,1,6,6,2,0.0,3,5,763.0,0.0,192.0,955.0,1,5,1,4,955,0,0,955,1.0,0.0,1,0,3,1,6,6,0,1,58,1.0,386.0,2,0,0,0,0,0,0,2,1,0,0,1,8,6,1910.0,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,127000
50,10,5,0.0,13869,9,5,7,4,3,8,2,2,5,6,6,104,47,5,1,12,13,2,0.0,3,6,182.0,0.0,612.0,794.0,1,4,1,4,794,676,0,1470,0.0,1.0,2,0,3,1,6,6,0,1,89,2.0,388.0,2,0,75,0,0,0,0,4,1,0,9,1,8,6,2264.0,2.5,75,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,177000
51,9,8,52.0,6240,9,9,7,2,3,3,2,2,0,6,6,43,0,5,1,13,14,2,0.0,3,6,0.0,0.0,816.0,816.0,1,3,1,4,816,0,360,1176,0.0,0.0,1,0,3,1,6,6,1,5,77,2.0,528.0,2,112,0,0,0,0,0,2,3,400,11,0,8,6,1632.0,1.0,112,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,114500
52,15,8,110.0,8472,7,5,6,4,2,9,8,2,2,5,5,70,13,5,1,13,14,2,0.0,3,5,104.0,712.0,0.0,816.0,1,3,0,4,816,0,0,816,1.0,0.0,1,0,2,1,5,6,0,4,55,2.0,516.0,2,106,0,0,0,0,0,4,1,0,7,4,8,6,1632.0,2.0,106,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,110000
53,5,5,68.0,50271,9,7,2,2,3,24,2,2,2,9,5,88,37,5,7,14,15,2,0.0,3,5,1810.0,0.0,32.0,1842.0,1,4,1,4,1842,0,0,1842,2.0,0.0,0,1,0,1,5,6,1,1,73,3.0,894.0,2,857,72,0,0,0,0,4,1,0,2,0,8,6,3684.0,2.5,929,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,385000
54,13,5,60.0,7134,9,9,6,2,2,12,2,2,7,5,5,62,5,5,1,8,8,2,0.0,3,5,384.0,0.0,0.0,384.0,1,3,1,4,1360,0,0,1360,0.0,0.0,1,0,3,1,6,2,1,5,54,2.0,572.0,2,0,50,0,0,0,0,2,1,0,4,1,8,6,1744.0,1.0,50,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,130000
55,5,5,100.0,10175,9,7,7,2,3,12,2,2,2,6,5,71,14,5,1,6,10,1,272.0,3,5,490.0,0.0,935.0,1425.0,1,4,1,4,1425,0,0,1425,0.0,0.0,2,0,3,1,7,6,1,1,56,2.0,576.0,2,0,0,0,407,0,0,4,1,0,9,2,8,6,2850.0,2.0,407,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,180500
56,2,1,24.0,2645,9,9,7,2,3,21,2,2,5,8,5,106,50,5,1,8,8,1,456.0,3,6,649.0,0.0,321.0,970.0,1,5,1,4,983,756,0,1739,1.0,0.0,2,1,3,1,7,6,0,1,91,2.0,480.0,2,115,0,0,0,0,0,4,1,0,10,3,8,5,2709.0,3.5,115,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,172500
57,10,5,89.0,11645,9,7,7,4,3,5,2,2,5,7,5,111,54,5,1,12,13,2,0.0,3,6,0.0,0.0,860.0,860.0,1,5,1,4,860,860,0,1720,0.0,0.0,2,1,3,1,7,6,0,1,96,2.0,565.0,2,0,70,0,0,0,0,4,1,0,10,0,8,6,2580.0,2.5,70,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,196500
58,10,5,66.0,13682,9,5,5,5,3,22,2,2,5,10,5,113,56,3,1,12,13,1,1031.0,3,6,0.0,0.0,1410.0,1410.0,1,5,1,4,1426,1519,0,2945,0.0,0.0,3,1,3,1,10,6,1,3,98,3.0,641.0,2,192,0,37,0,0,0,4,1,0,1,0,6,1,4355.0,3.5,229,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,438780
59,5,5,60.0,7200,9,9,6,2,3,5,2,2,2,5,7,79,22,5,1,6,6,2,0.0,3,5,632.0,0.0,148.0,780.0,1,5,1,4,780,0,0,780,0.0,0.0,1,0,2,1,4,6,0,5,65,1.0,352.0,2,196,0,0,0,0,0,2,1,0,0,2,8,6,1560.0,1.0,196,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,124900
60,5,5,63.0,13072,9,9,7,2,3,20,5,2,2,6,5,111,54,5,1,12,13,2,0.0,3,6,941.0,0.0,217.0,1158.0,1,5,1,4,1158,0,0,1158,1.0,0.0,1,1,3,1,5,6,0,5,98,2.0,576.0,2,0,50,0,0,0,0,4,1,0,7,0,6,1,2316.0,2.5,50,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,158000
61,12,8,60.0,7200,9,9,7,2,3,9,2,2,4,5,7,30,46,5,1,8,8,2,0.0,3,4,0.0,0.0,530.0,530.0,1,3,0,4,581,530,0,1111,0.0,0.0,1,0,3,1,6,6,0,5,28,1.0,288.0,0,0,0,144,0,0,0,4,1,0,5,1,8,6,1641.0,1.0,144,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,101000
62,0,5,44.0,6442,9,7,7,2,3,16,2,2,2,8,5,113,56,5,1,12,13,3,178.0,3,6,24.0,0.0,1346.0,1370.0,1,5,1,4,1370,0,0,1370,0.0,0.0,2,0,2,1,6,6,1,1,98,2.0,484.0,2,120,49,0,0,0,0,4,1,0,1,1,8,6,2740.0,2.0,169,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,202500
63,11,8,50.0,10300,9,7,6,2,3,17,6,1,5,7,6,31,0,5,1,11,12,2,0.0,3,4,0.0,0.0,576.0,576.0,1,4,1,4,902,808,0,1710,0.0,0.0,2,0,3,1,9,6,0,5,82,2.0,480.0,2,12,11,64,0,0,0,0,1,0,6,4,8,6,2286.0,2.0,87,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,140000
64,10,5,0.0,9375,9,9,7,2,3,5,2,2,5,7,5,104,48,5,1,12,13,1,573.0,3,6,739.0,0.0,318.0,1057.0,1,5,1,4,1057,977,0,2034,1.0,0.0,2,1,3,1,8,6,0,1,90,2.0,645.0,2,576,36,0,0,0,0,0,1,0,4,3,8,6,3091.0,3.5,612,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,219500
65,10,5,76.0,9591,9,9,7,2,3,16,2,2,5,8,5,111,55,5,1,12,13,1,344.0,3,6,0.0,0.0,1143.0,1143.0,1,5,1,4,1143,1330,0,2473,0.0,0.0,2,1,4,1,9,6,1,3,96,3.0,852.0,2,192,151,0,0,0,0,4,1,0,1,1,8,6,3616.0,2.5,343,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,317000
66,5,5,0.0,19900,9,9,7,2,3,12,3,2,2,7,5,77,39,5,1,9,10,1,287.0,3,5,912.0,0.0,1035.0,1947.0,1,3,1,4,2207,0,0,2207,1.0,0.0,2,0,3,1,7,2,1,1,62,2.0,576.0,2,301,0,0,0,0,0,4,1,0,9,4,8,6,4154.0,3.0,301,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,180000
67,5,5,72.0,10665,9,7,7,2,3,5,2,2,2,7,5,110,53,5,1,12,13,1,167.0,3,6,1013.0,0.0,440.0,1453.0,1,5,1,4,1479,0,0,1479,1.0,0.0,2,0,3,1,7,6,0,1,95,2.0,558.0,2,144,29,0,0,0,0,4,1,0,8,1,8,6,2932.0,3.0,173,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,226000
68,6,8,47.0,4608,9,9,7,4,3,17,0,2,2,4,6,52,0,5,1,8,8,2,0.0,4,5,0.0,0.0,747.0,747.0,1,3,1,4,747,0,0,747,0.0,0.0,1,0,2,1,4,6,0,1,37,1.0,220.0,2,0,0,0,0,0,0,4,1,0,8,4,8,6,1494.0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,80000
69,9,5,81.0,15593,9,9,7,4,3,4,2,2,0,7,4,60,3,5,1,3,0,2,0.0,3,5,603.0,0.0,701.0,1304.0,2,3,1,4,1304,983,0,2287,0.0,0.0,2,0,3,1,7,6,1,1,45,2.0,667.0,2,0,21,114,0,0,0,4,1,0,9,0,8,6,3591.0,2.0,135,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,225000
70,5,5,95.0,13651,9,7,7,2,3,12,2,2,2,7,6,80,23,5,1,9,10,1,1115.0,4,5,1880.0,0.0,343.0,2223.0,1,5,1,4,2223,0,0,2223,1.0,0.0,2,0,3,1,8,6,2,1,65,2.0,516.0,2,300,0,0,0,0,0,4,1,0,4,1,8,6,4446.0,3.0,300,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,244000
71,5,5,69.0,7599,9,9,7,4,3,11,2,2,2,4,6,89,56,5,1,6,10,2,0.0,3,5,565.0,0.0,280.0,845.0,1,3,1,4,845,0,0,845,1.0,0.0,1,0,2,1,4,6,0,5,79,2.0,360.0,2,0,0,0,0,0,0,4,1,0,8,1,8,6,1690.0,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,129500
72,10,5,74.0,10141,9,7,7,4,3,8,2,2,5,7,5,105,48,5,1,12,13,1,40.0,3,6,0.0,0.0,832.0,832.0,1,4,1,4,885,833,0,1718,0.0,0.0,2,1,3,1,7,6,1,1,90,2.0,427.0,2,0,94,0,0,291,0,4,1,0,3,3,8,6,2550.0,2.5,385,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,185000
73,5,5,85.0,10200,9,9,7,2,3,12,2,2,2,5,7,61,53,5,1,13,14,1,104.0,3,5,320.0,362.0,404.0,1086.0,1,4,1,4,1086,0,0,1086,1.0,0.0,1,0,3,1,6,6,0,1,81,2.0,490.0,2,0,0,0,0,0,0,1,1,0,7,4,8,6,2172.0,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,144900
74,9,8,60.0,5790,9,9,7,4,3,17,2,2,5,3,6,25,0,4,1,12,13,2,0.0,4,5,0.0,0.0,840.0,840.0,1,4,0,4,840,765,0,1605,0.0,0.0,2,0,3,2,8,6,0,5,8,1.0,379.0,2,0,0,202,0,0,0,4,1,0,7,4,8,6,2445.0,2.0,202,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,107400
75,3,8,21.0,1596,9,9,7,2,3,10,2,2,7,4,5,80,23,5,1,5,5,2,0.0,3,5,462.0,0.0,0.0,462.0,1,3,1,4,526,462,0,988,1.0,0.0,1,0,2,1,5,6,0,3,65,1.0,297.0,2,120,101,0,0,0,0,1,1,0,2,3,8,6,1450.0,2.0,221,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,91000
76,5,5,0.0,8475,9,7,7,2,3,12,2,2,2,4,7,63,6,5,1,12,13,2,0.0,3,5,228.0,0.0,724.0,952.0,1,5,1,0,952,0,0,952,0.0,0.0,1,0,2,1,4,6,0,5,48,1.0,283.0,2,0,0,0,0,0,0,4,1,0,6,2,8,6,1904.0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,135750
77,9,8,50.0,8635,9,9,7,2,3,3,2,2,0,5,5,55,51,5,1,13,14,2,0.0,3,5,336.0,41.0,295.0,672.0,1,3,1,4,1072,213,0,1285,1.0,0.0,1,0,2,1,6,2,0,5,40,1.0,240.0,2,0,0,0,0,0,0,2,1,0,0,2,8,6,1957.0,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,127000
